DocID,TFIDFVectorSum,TFIDFFieldVectorSum,BM25plusVectorSum,BM25plusFieldVectorSum
256,0.07243238789820376,0.07363661289482779,0.06357027335495821,0.0650925333794416
257,0.07846188669151022,0.0793176279364327,0.0666206900273211,0.06780280532241637
258,0.09482324909940637,0.0952545900065034,0.07171828530329404,0.07346819889686235
259,0.07901124157913662,0.07951509392139722,0.06593608526250243,0.06709784924904867
260,0.08397291654707621,0.084558494527763,0.0692148262577511,0.07052715472707095
261,0.07629742766335854,0.07672671659455434,0.06621399082433947,0.0670089239139938
262,0.07827666530055621,0.07817872904847384,0.06553190930034437,0.06635337685092568
263,0.07889966963203676,0.07982148799958153,0.065353922244528,0.06678801216732932
264,0.07625029937689812,0.07733590747883608,0.0653198972110068,0.06646339533427759
265,0.07896465380445601,0.07892752560689242,0.06703606390385212,0.06767600853839985
266,0.07548707328546178,0.07702880432761362,0.06488271715178595,0.06661443035050273
267,0.06697978108361506,0.06818655770758297,0.058913463459995846,0.06043182271677183
268,0.0824229323626995,0.08272805483149147,0.06853626772986848,0.06961024869315842
269,0.07706059815853838,0.07882105340067441,0.06502346159676427,0.06688995496981552
270,0.08717815238625397,0.08717230916344666,0.06951648841773277,0.07014227134510656
271,0.07320005702336083,0.07377406754223591,0.06354221079239701,0.06443690232456428
272,0.08154469205070403,0.08122434196258221,0.06819680222132438,0.06872968666976828
273,0.08309951334120622,0.08234376017826231,0.06833859960123562,0.06887174595324125
274,0.07288238610397811,0.0740342203407408,0.0630280171946527,0.06442865930006397
275,0.0747864549824153,0.07655450643526009,0.06389791544712457,0.06593434786195021
276,0.07893502729092827,0.07931281064186675,0.06494819677572942,0.066114969361049
277,0.08366984554403491,0.08337661155265992,0.07030659023657274,0.07082554706427904
278,0.0761979171759752,0.07637772284141539,0.06474706804800351,0.06544836110470906
279,0.07288809729413491,0.07393010042800705,0.06428168075644905,0.06562849647576845
280,0.08279288073358178,0.08182903262967715,0.06826128607118348,0.06874270526655733
281,0.09068228431582312,0.09109363869729377,0.06823202490056843,0.06950355798862452
282,0.0893532062946416,0.08888657666552192,0.06873231187876697,0.06959286365761481
283,0.0789979047421553,0.07888072163999388,0.06655586146405237,0.06736141514666776
284,0.07441805544686328,0.07500768997066942,0.06408575836231489,0.06524465267803334
285,0.09009566764065066,0.08991387023871066,0.07062244498401021,0.07162084569655004
286,0.08262887135696245,0.08350949699559305,0.06786797346768712,0.06949005796406804
287,0.08354186862059772,0.08416266852784599,0.06909886737992427,0.07053164197228302
288,0.0837134779407005,0.08281414708494507,0.06851936644327584,0.06900133187375067
289,0.08102276823026154,0.08292924363190149,0.06727305982271792,0.06938663793232178
290,0.0646557281970798,0.06571993619463927,0.05739826116716792,0.05881046259159825
291,0.07294651715076736,0.07357123064196883,0.06349903873321686,0.06463762760415395
292,0.0788947598047728,0.07998807148708535,0.06656125208256837,0.06817476037831686
293,0.0791047937970136,0.08182228506022246,0.06415510538753193,0.06695217104994407
294,0.07464453206028786,0.07431575129315204,0.0642801132287717,0.06475384732100793
295,0.07618399670091863,0.0776721399140593,0.06571942843095967,0.06756372660878492
296,0.07537808392765137,0.07552443394635143,0.06411349450596282,0.06510334369885014
297,0.08209789130685351,0.0833403107224287,0.0661737308631479,0.06784294736862165
298,0.06419336805540683,0.06618362832481317,0.0558822469778213,0.05834904423411531
299,0.0756525187234762,0.0764009757687558,0.06432027234242679,0.06555978123274718
300,0.07768142000236647,0.07865223576490103,0.06595987415545186,0.0674695259797322
301,0.08336316852711353,0.08291326529404204,0.06971250697977105,0.07028510456718919
302,0.08275957907628381,0.08282246357774153,0.06944469604845876,0.07043484970036523
303,0.07508224725268883,0.07585670007794164,0.06408129738465244,0.06529368622548921
304,0.08074877165251874,0.08135217666940334,0.0668550876124231,0.0680567729263063
305,0.08084087673561144,0.08214205560834896,0.06776617757686679,0.06913441643946834
306,0.08841033841166095,0.08682978907397158,0.07101361473217323,0.0711945168147385
307,0.08822522228589487,0.0884961013384612,0.07097488180396701,0.0721522080108407
308,0.07654406336099587,0.076438895751374,0.06605005161265588,0.06668328828399109
309,0.08635049341830113,0.08562067697141654,0.06766158823972335,0.06859700397981625
310,0.0775921670104817,0.07831426156706958,0.06620931845538748,0.06725874493343567
311,0.09571463663721759,0.09635153528660799,0.07032112322555696,0.07210521765703677
312,0.07384748886550264,0.0741816037585902,0.06351699314469537,0.0646333105655661
313,0.08115975818451415,0.08176833834599509,0.06839213505036525,0.06968189130074262
314,0.07913011002883664,0.07896628854622265,0.06705512730718823,0.06767562876911175
315,0.10110808353144221,0.09994562949197941,0.06982699068436929,0.07096888677706609
316,0.08112200493755194,0.0808698284583993,0.06715558795559223,0.06794461963860694
317,0.08248285906831049,0.08232104642080836,0.07005518266824658,0.07079121140131837
318,0.07655978370685515,0.07695234207680478,0.06520297451533594,0.06613483630588252
319,0.08076863578057891,0.08132115885848235,0.06822646635870776,0.06910174792247387
320,0.07555555621180109,0.0763964223164642,0.06469463675227996,0.0660874274688551
321,0.0806416392865184,0.08158237123883195,0.067315267342641,0.06858726233129905
322,0.0852902651426712,0.08513809355089334,0.06964346912861864,0.07109303497458484
323,0.08550095453749602,0.08585721601970174,0.06999582037700898,0.07128605784861383
324,0.07892718607560552,0.07965501018384592,0.06674319188338296,0.06814184041143204
325,0.07918736178644299,0.08147075441823166,0.06781064132775634,0.06979640440951677
326,0.0804865328173891,0.08111135528488207,0.0690925356861621,0.07021929233229497
327,0.08159111284666933,0.08139515519266387,0.06766676070525211,0.06865521230343974
328,0.07772789835306496,0.07895317405188736,0.0660260681352241,0.06787598338796554
329,0.07327770547168393,0.07368000694323203,0.06329755192850924,0.06430882416770846
330,0.08490489527269798,0.08497367970941315,0.06917572099602236,0.06984055691480132
331,0.08873974749801627,0.08877141733945687,0.0711810966945716,0.07217666420293842
332,0.07820636991517183,0.07885994960574504,0.06499603454549316,0.06625951017841958
333,0.08022016570985296,0.08103709700536754,0.06759406044263867,0.06874962576712472
334,0.08231052423565587,0.08378481255558289,0.06850705960718755,0.07008942396158721
335,0.08205578523513649,0.08234680833426002,0.06767264218220574,0.06877373519342464
336,0.06938707370827309,0.07195149494837133,0.060057050500002845,0.06266050914070168
337,0.08102416763212489,0.08055466445057392,0.06768738550705755,0.06804329747564124
338,0.08325321673148914,0.08448769474389772,0.06878108943001918,0.07024008510835697
339,0.07457287597561844,0.07512658505766068,0.06406396148359715,0.06523720007643373
